Date,Symbol,Open,High,Low,Close,Volume
2018-09-20,ADBL,283.11,292.75,283.11,288.73,9880
2018-09-23,ADBL,292.75,292.75,287.12,290.34,19281
2018-09-25,ADBL,290.34,299.99,290.34,297.58,44925
2018-09-26,ADBL,299.19,301.6,292.75,293.56,18655
2018-09-27,ADBL,293.56,297.58,293.56,293.56,14911
2018-09-30,ADBL,291.15,294.35,290.34,290.34,11183
2018-10-01,ADBL,287.93,291.15,283.11,283.11,21976
2018-10-02,ADBL,283.11,287.93,283.11,283.9,12983
2018-10-03,ADBL,283.11,284.71,279.08,279.08,28516
2018-10-04,ADBL,281.49,281.49,277.47,279.88,15025
2018-10-07,ADBL,277.47,279.88,276.67,276.67,10164
2018-10-08,ADBL,276.67,287.12,276.67,280.69,9581
2018-10-09,ADBL,281.49,281.49,279.08,279.08,9551
2018-10-10,ADBL,279.08,279.88,277.47,279.08,6502
2018-10-11,ADBL,280.69,283.11,278.27,281.49,10534
2018-10-14,ADBL,283.11,287.93,281.49,287.12,12769
2018-10-15,ADBL,292.75,292.75,284.71,284.71,11617
2018-10-21,ADBL,290.34,290.34,285.52,285.52,3483
2018-10-22,ADBL,285.52,285.52,283.11,285.52,3196
2018-10-23,ADBL,285.52,287.93,284.71,287.93,6474
2018-10-24,ADBL,285.52,287.93,283.9,287.93,3065
2018-10-25,ADBL,287.93,287.93,285.52,287.12,5436
2018-10-28,ADBL,285.52,285.52,281.49,283.9,11851
2018-10-29,ADBL,281.49,282.29,279.88,281.49,8152
2018-10-30,ADBL,280.69,284.71,279.88,283.11,11760
2018-10-31,ADBL,288.73,285.52,281.49,283.11,9391
2018-11-01,ADBL,281.49,283.11,281.49,283.11,6758
2018-11-04,ADBL,281.49,283.9,279.88,279.88,15056
2018-11-05,ADBL,279.88,283.11,279.88,280.69,10438
2018-11-14,ADBL,280.69,283.11,280.69,281.49,1763
2018-11-15,ADBL,281.49,282.29,279.88,280.69,5701
2018-11-18,ADBL,280.69,280.69,275.85,277.47,6006
2018-11-19,ADBL,277.47,279.08,276.67,278.27,5455
2018-11-20,ADBL,278.27,280.69,275.06,279.08,2001
2018-11-21,ADBL,279.08,283.9,275.06,275.85,6780
2018-11-22,ADBL,275.85,277.47,273.44,276.67,6445
2018-11-25,ADBL,276.67,277.47,274.25,274.25,8678
2018-11-26,ADBL,274.29,274.29,269.43,272.65,5374
2018-11-27,ADBL,272.65,278.27,271.84,273.44,5914
2018-11-28,ADBL,273.44,273.44,272.65,273.44,2677
2018-11-29,ADBL,273.44,273.44,270.23,271.84,6964
2018-12-02,ADBL,271.84,271.84,264.61,267.81,9756
2018-12-03,ADBL,267.81,269.43,264.61,265.4,9202
2018-12-04,ADBL,265.4,269.43,262.19,268.62,2973
2018-12-06,ADBL,264.61,266.21,257.36,262.99,8394
2018-12-09,ADBL,262.99,269.43,262.99,269.43,2982
2018-12-10,ADBL,269.43,273.44,265.4,269.43,5830
2018-12-11,ADBL,269.43,272.65,267.81,270.23,3705
2018-12-12,ADBL,270.23,274.25,270.23,271.03,990
2018-12-13,ADBL,271.03,277.47,269.43,271.84,5226
2018-12-16,ADBL,271.84,276.67,271.84,276.67,18570
2018-12-17,ADBL,276.67,285.52,273.44,285.52,5225
2018-12-18,ADBL,285.52,285.52,275.85,276.67,10127
2018-12-19,ADBL,276.67,277.47,275.06,275.85,3717
2018-12-20,ADBL,275.85,282.29,275.85,280.69,14032
2018-12-23,ADBL,280.69,291.15,280.69,287.12,16974
2018-12-24,ADBL,287.12,291.15,283.11,287.12,14350
2018-12-25,ADBL,287.12,287.12,282.29,283.9,8383
2018-12-26,ADBL,283.9,291.15,283.11,291.15,22157
2018-12-27,ADBL,291.15,293.56,287.93,288.73,36773
2018-12-30,ADBL,288.73,288.73,282.29,282.29,11317
2018-12-31,ADBL,282.29,283.11,279.08,279.88,16215
2019-01-01,ADBL,279.88,281.49,276.67,278.27,22211
2019-01-02,ADBL,278.27,279.08,277.47,277.47,7467
2019-01-03,ADBL,277.47,279.88,273.44,277.47,7294
2019-01-06,ADBL,277.47,283.11,276.67,276.67,9776
2019-01-08,ADBL,278.27,280.69,278.27,280.69,8069
2019-01-09,ADBL,280.69,282.29,279.88,280.69,8426
2019-01-10,ADBL,279.88,284.71,279.88,281.49,4955
2019-01-13,ADBL,287.12,287.12,278.27,280.69,22250
2019-01-14,ADBL,280.69,282.29,279.88,281.49,20430
2019-01-15,ADBL,281.49,281.49,279.88,281.49,7663
2019-01-16,ADBL,281.49,282.29,279.88,281.49,9525
2019-01-17,ADBL,281.49,281.49,277.47,277.47,3486
2019-01-20,ADBL,277.47,277.47,274.25,277.47,3502
2019-01-21,ADBL,277.47,278.27,273.44,275.06,6616
2019-01-22,ADBL,275.06,275.85,271.03,275.85,5188
2019-01-23,ADBL,275.85,276.67,275.06,275.85,2273
2019-01-24,ADBL,275.85,276.67,275.06,275.06,15040
2019-01-27,ADBL,275.06,275.06,272.65,272.65,4235
2019-01-28,ADBL,272.65,277.47,271.84,275.06,8647
2019-01-29,ADBL,275.06,275.06,273.44,274.25,2612
2019-01-30,ADBL,274.25,274.25,272.65,272.65,3892
2019-01-31,ADBL,272.65,275.06,272.65,272.65,5850
2019-02-03,ADBL,271.03,273.44,271.03,271.84,12977
2019-02-04,ADBL,271.84,273.44,269.43,272.65,13265
2019-02-05,ADBL,273.44,273.44,271.84,271.84,5648
2019-02-06,ADBL,283.11,283.11,269.43,269.43,6099
2019-02-07,ADBL,265.4,271.03,265.4,268.62,5500
2019-02-10,ADBL,269.43,269.43,265.4,267.02,6098
2019-02-11,ADBL,263.79,269.43,263.79,267.02,5268
2019-02-12,ADBL,265.4,267.81,265.4,267.02,5722
2019-02-13,ADBL,265.4,267.02,264.61,264.61,13830
2019-02-14,ADBL,266.21,266.21,262.99,265.4,13107
2019-02-17,ADBL,265.4,270.23,263.79,265.4,18875
2019-02-18,ADBL,263.79,265.4,261.38,264.61,9327
2019-02-19,ADBL,260.58,267.81,260.58,267.81,3150
2019-02-20,ADBL,267.81,267.81,264.61,264.61,2685
2019-02-21,ADBL,264.61,269.43,264.61,267.81,9054
2019-02-24,ADBL,267.81,267.81,264.61,265.4,6833
2019-02-25,ADBL,267.02,267.81,262.99,266.21,15959
2019-02-26,ADBL,266.21,268.62,266.21,267.02,18064
2019-02-27,ADBL,265.4,269.43,265.4,267.81,27442
2019-03-03,ADBL,247.72,252.66,234.04,236.45,14076
2019-03-05,ADBL,234.04,236.45,234.04,234.84,5732
2019-03-06,ADBL,234.84,235.66,233.24,234.84,2085
2019-03-07,ADBL,234.84,236.45,233.24,236.45,8624
2019-03-10,ADBL,236.45,236.45,234.84,234.84,2618
2019-03-11,ADBL,239.67,242.08,235.66,239.67,9999
2019-03-12,ADBL,241.27,246.11,239.67,245.3,16058
2019-03-13,ADBL,245.3,246.11,241.27,243.7,14926
2019-03-14,ADBL,242.08,243.7,238.07,242.89,6707
2019-03-17,ADBL,243.7,245.3,241.27,242.89,8247
2019-03-18,ADBL,243.7,244.49,242.08,242.08,10211
2019-03-19,ADBL,242.08,242.08,239.67,239.67,3883
2019-03-21,ADBL,238.86,241.27,238.07,238.07,3230
2019-03-24,ADBL,238.07,240.48,235.66,235.66,8327
2019-03-25,ADBL,236.45,239.67,234.84,236.45,8653
2019-03-26,ADBL,239.67,239.67,235.66,236.45,10218
2019-03-27,ADBL,236.45,240.48,235.66,236.45,4409
2019-03-28,ADBL,239.67,239.67,234.84,236.45,9227
2019-03-31,ADBL,238.07,238.07,235.66,237.25,11187
2019-04-01,ADBL,237.25,238.86,234.84,238.86,12690
2019-04-02,ADBL,240.48,244.49,240.48,242.89,15332
2019-04-03,ADBL,242.08,246.9,242.08,245.3,15802
2019-04-04,ADBL,245.3,245.3,242.08,244.49,11579
2019-04-07,ADBL,242.08,248.52,239.67,248.52,11864
2019-04-08,ADBL,248.52,257.36,249.31,254.15,21933
2019-04-09,ADBL,250.13,255.75,250.13,250.13,21533
2019-04-10,ADBL,250.93,252.54,249.31,250.93,8299
2019-04-11,ADBL,251.74,256.56,251.74,253.34,22147
2019-04-15,ADBL,251.74,255.75,251.74,255.75,11551
2019-04-16,ADBL,251.74,262.99,251.74,262.19,17829
2019-04-17,ADBL,267.02,271.84,262.19,271.84,24403
2019-04-18,ADBL,274.25,281.49,270.23,281.49,49470
2019-04-21,ADBL,281.49,281.49,275.85,279.88,28028
2019-04-22,ADBL,283.9,283.9,270.23,275.06,19348
2019-04-23,ADBL,278.27,278.27,273.44,278.27,17832
2019-04-24,ADBL,275.06,284.71,274.25,284.71,68938
2019-04-25,ADBL,284.71,312.85,284.71,312.06,145400
2019-04-28,ADBL,317.68,329.75,312.85,317.68,111393
2019-04-29,ADBL,317.68,317.68,308.03,312.85,45136
2019-04-30,ADBL,312.85,314.47,307.23,313.66,27561
2019-05-02,ADBL,308.03,311.25,306.42,309.64,24698
2019-05-05,ADBL,309.64,309.64,302.4,304.81,55477
2019-05-06,ADBL,303.21,312.06,300.79,312.06,40670
2019-05-07,ADBL,313.66,313.66,308.83,312.85,39057
2019-05-08,ADBL,312.06,313.66,308.83,312.06,35169
2019-05-09,ADBL,316.88,318.48,310.44,312.06,94677
2019-05-12,ADBL,311.25,313.66,308.83,313.66,17340
2019-05-13,ADBL,313.66,314.47,308.83,310.44,20540
2019-05-14,ADBL,312.06,338.6,312.06,334.57,194265
2019-05-15,ADBL,335.38,359.51,334.57,352.26,133601
2019-05-16,ADBL,357.89,357.89,338.6,338.6,112016
2019-05-19,ADBL,341.8,345.83,334.57,339.39,67027
2019-05-20,ADBL,345.83,347.44,334.57,336.18,59854
2019-05-21,ADBL,338.6,339.39,332.16,336.18,42776
2019-05-22,ADBL,337.79,342.62,336.18,341.01,92882
2019-05-23,ADBL,343.42,352.26,342.62,346.64,97795
2019-05-26,ADBL,347.44,349.05,340.21,341.8,50429
2019-05-27,ADBL,336.98,342.62,336.98,339.39,44153
2019-05-28,ADBL,344.22,344.22,337.79,338.6,13321
2019-05-29,ADBL,339.39,342.62,337.79,341.01,54281
2019-05-30,ADBL,351.46,362.72,342.62,344.22,94006
2019-06-02,ADBL,348.25,348.25,337.79,339.39,29715
2019-06-03,ADBL,345.83,345.83,332.97,332.97,64123
2019-06-04,ADBL,333.76,337.79,332.97,334.57,48716
2019-06-06,ADBL,336.18,336.18,332.16,332.16,25497
2019-06-11,ADBL,331.35,335.38,331.35,334.57,62742
2019-06-12,ADBL,332.16,333.76,330.56,333.76,17469
2019-06-13,ADBL,331.35,333.76,330.56,330.56,30086
2019-06-16,ADBL,330.56,330.56,324.92,324.92,44708
2019-06-17,ADBL,324.92,326.53,323.31,324.12,42955
2019-06-18,ADBL,324.12,325.73,322.51,323.31,24044
2019-06-19,ADBL,323.31,324.92,321.71,324.92,23061
2019-06-20,ADBL,328.94,328.94,324.12,326.53,11029
2019-06-23,ADBL,325.73,327.33,324.12,325.73,6869
2019-06-24,ADBL,324.12,332.16,324.12,330.56,37528
2019-06-25,ADBL,332.16,335.38,330.56,334.57,25298
2019-06-26,ADBL,336.18,336.18,331.35,332.16,17369
2019-06-27,ADBL,332.16,332.16,329.75,332.16,18552
2019-06-30,ADBL,332.16,332.16,326.53,327.33,11120
2019-07-01,ADBL,328.14,328.14,324.92,325.73,12593
2019-07-02,ADBL,324.92,332.16,324.92,329.75,21391
2019-07-03,ADBL,328.14,333.76,327.33,332.97,24200
2019-07-04,ADBL,333.76,333.76,329.75,330.56,16330
2019-07-07,ADBL,328.14,329.75,327.33,328.14,30964
2019-07-08,ADBL,329.75,329.75,325.73,326.53,29244
2019-07-09,ADBL,329.75,327.33,322.51,325.73,9165
2019-07-10,ADBL,325.73,327.33,323.31,327.33,26313
2019-07-11,ADBL,327.33,329.75,325.73,325.73,19978
2019-07-14,ADBL,326.53,330.56,325.73,326.53,10033
2019-07-15,ADBL,326.53,328.14,325.73,326.53,9018
2019-07-16,ADBL,342.62,342.62,326.53,328.94,8675
2019-07-17,ADBL,328.14,336.18,328.14,335.38,29854
2019-07-18,ADBL,332.16,340.21,332.16,336.18,20493
2019-07-21,ADBL,332.97,335.38,330.56,332.97,14478
2019-07-22,ADBL,332.97,336.98,332.97,334.57,19276
2019-07-23,ADBL,336.18,349.85,336.18,349.85,105508
2019-07-24,ADBL,349.85,349.85,344.22,348.25,61735
2019-07-25,ADBL,348.25,349.05,343.42,345.83,97104
2019-07-28,ADBL,340.21,345.03,339.39,341.8,96129
2019-07-29,ADBL,341.8,345.83,341.8,343.42,35679
2019-07-30,ADBL,342.62,346.64,342.62,345.03,31788
2019-07-31,ADBL,339.39,348.25,339.39,346.64,42713
2019-08-01,ADBL,350.66,350.66,345.03,345.83,37084
2019-08-04,ADBL,345.03,352.26,341.01,351.46,68518
2019-08-05,ADBL,348.25,351.46,346.64,348.25,44680
2019-08-06,ADBL,354.68,355.48,345.83,347.44,196356
2019-08-07,ADBL,342.62,353.07,342.62,349.85,56560
2019-08-08,ADBL,349.85,349.85,345.03,346.64,34679
2019-08-11,ADBL,345.83,346.64,344.22,345.83,25832
2019-08-12,ADBL,348.25,348.25,345.03,346.64,20621
2019-08-13,ADBL,346.64,351.46,344.22,344.22,17896
2019-08-14,ADBL,342.62,345.83,341.8,345.03,13082
2019-08-15,ADBL,343.42,348.25,341.8,345.83,36318
2019-08-18,ADBL,345.83,348.25,345.03,345.83,36698
2019-08-19,ADBL,346.64,349.05,345.03,346.64,38717
2019-08-20,ADBL,346.64,347.44,343.42,343.42,17383
2019-08-21,ADBL,341.8,345.83,341.8,345.03,20878
2019-08-22,ADBL,345.03,345.83,341.8,344.22,28290
2019-08-25,ADBL,340.21,343.42,340.21,343.42,20297
2019-08-26,ADBL,345.83,345.83,341.8,341.8,16088
2019-08-27,ADBL,341.8,345.03,341.01,342.62,14181
2019-08-28,ADBL,341.01,343.42,341.01,341.8,21023
2019-08-29,ADBL,343.42,343.42,340.21,342.62,11405
2019-09-01,ADBL,344.22,344.22,338.6,338.6,17893
2019-09-02,ADBL,341.01,341.01,332.97,335.38,43531
2019-09-03,ADBL,333.76,342.62,331.35,341.01,36698
2019-09-04,ADBL,341.8,345.03,337.79,342.62,22525
2019-09-05,ADBL,341.8,343.42,341.8,341.8,15371
2019-09-08,ADBL,343.42,343.42,338.6,339.39,8733
2019-09-09,ADBL,341.8,341.8,334.57,336.18,19723
2019-09-10,ADBL,334.57,336.98,334.57,336.18,21628
2019-09-11,ADBL,335.38,337.79,334.57,336.18,22008
2019-09-12,ADBL,336.18,337.79,334.57,334.57,27640
2019-09-15,ADBL,333.76,336.18,332.16,332.16,18691
2019-09-16,ADBL,332.16,332.97,328.14,328.14,23477
2019-09-17,ADBL,329.75,336.18,329.75,336.18,22549
2019-09-18,ADBL,337.79,340.21,336.98,340.21,28150
2019-09-19,ADBL,333.76,341.8,332.16,332.16,22965
2019-09-22,ADBL,332.16,333.76,331.35,332.97,14749
2019-09-23,ADBL,332.16,333.76,331.35,332.97,17256
2019-09-24,ADBL,330.56,331.35,329.75,331.35,8687
2019-09-25,ADBL,327.33,331.35,327.33,331.35,11862
2019-09-26,ADBL,331.35,331.35,328.94,329.75,13312
2019-09-29,ADBL,329.75,336.18,327.33,336.18,23666
2019-09-30,ADBL,331.35,333.76,330.56,333.76,9318
2019-10-01,ADBL,331.35,336.18,331.35,335.38,11045
2019-10-02,ADBL,335.38,335.38,330.56,330.56,3711
2019-10-03,ADBL,333.76,336.18,333.76,334.57,3319
2019-10-10,ADBL,332.16,333.76,331.35,333.76,1419
2019-10-14,ADBL,333.76,333.76,328.94,329.75,15531
2019-10-15,ADBL,331.35,334.57,329.75,332.16,34190
2019-10-16,ADBL,333.76,333.76,331.35,332.97,10681
2019-10-17,ADBL,333.76,334.57,331.35,332.97,15319
2019-10-20,ADBL,331.35,332.97,330.56,332.16,11108
2019-10-21,ADBL,331.35,333.76,330.56,331.35,13609
2019-10-22,ADBL,330.56,332.16,328.94,330.56,7228
2019-10-23,ADBL,333.76,334.57,330.56,332.16,2992
2019-10-24,ADBL,333.76,334.57,331.35,332.97,9027
2019-10-31,ADBL,333.76,335.38,329.75,332.16,4949
2019-11-03,ADBL,331.35,332.16,329.75,331.35,4909
2019-11-04,ADBL,332.97,332.97,329.75,332.16,13907
2019-11-05,ADBL,332.16,334.57,332.16,334.57,12478
2019-11-06,ADBL,330.56,335.38,333.76,333.76,16754
2019-11-07,ADBL,335.38,335.38,332.97,333.76,18305
2019-11-10,ADBL,332.97,336.98,329.75,336.98,11958
2019-11-11,ADBL,332.97,338.6,332.97,338.6,3581
2019-11-12,ADBL,341.8,341.8,332.97,335.38,12550
2019-11-13,ADBL,332.97,335.38,332.16,334.57,23563
2019-11-14,ADBL,335.38,335.38,333.76,335.38,18775
2019-11-17,ADBL,337.79,340.21,329.75,333.76,11182
2019-11-18,ADBL,333.76,336.18,333.76,336.18,52113
2019-11-19,ADBL,337.79,337.79,333.76,334.57,21222
2019-11-20,ADBL,333.76,336.18,333.76,334.57,12638
2019-11-21,ADBL,336.18,336.18,328.14,331.35,9107
2019-11-24,ADBL,328.94,329.75,324.92,324.92,14677
2019-11-25,ADBL,325.73,331.35,324.92,328.94,5669
2019-11-26,ADBL,329.75,329.75,323.31,325.73,11131
2019-11-27,ADBL,324.12,328.94,324.12,328.94,5247
2019-11-28,ADBL,328.94,328.94,324.92,324.92,5609
2019-12-01,ADBL,325.73,325.73,323.31,324.92,5892
2019-12-02,ADBL,324.92,325.73,321.71,324.12,17229
2019-12-03,ADBL,322.51,324.12,322.51,322.51,6534
2019-12-04,ADBL,322.51,326.53,322.51,325.73,11388
2019-12-05,ADBL,325.73,327.33,324.12,325.73,6589
2019-12-08,ADBL,326.53,328.94,324.12,328.94,6252
2019-12-09,ADBL,328.14,333.76,324.92,330.56,10680
2019-12-10,ADBL,329.75,336.18,326.53,333.76,67690
2019-12-11,ADBL,334.57,336.18,332.97,332.97,13042
2019-12-12,ADBL,333.76,333.76,328.94,331.35,21051
2019-12-15,ADBL,331.35,334.57,330.56,332.16,8639
2019-12-16,ADBL,333.76,333.76,326.53,326.53,9861
2019-12-17,ADBL,325.73,329.75,325.73,327.33,6407
2019-12-18,ADBL,325.73,329.75,325.73,326.53,9668
2019-12-19,ADBL,324.92,327.33,324.12,324.92,5118
2019-12-22,ADBL,327.33,332.97,327.33,331.35,13018
2019-12-23,ADBL,332.97,332.97,327.33,331.35,20783
2019-12-24,ADBL,333.76,334.57,331.35,332.16,19873
2019-12-25,ADBL,331.35,333.76,331.35,332.97,31149
2019-12-26,ADBL,332.97,335.38,332.16,335.38,103337
2019-12-29,ADBL,329.07,329.07,312.02,315.43,20987
2019-12-30,ADBL,314.58,314.58,307.75,311.17,8211
2019-12-31,ADBL,311.17,312.02,307.75,312.02,8569
2020-01-01,ADBL,310.31,312.87,306.05,312.87,7109
2020-01-02,ADBL,312.87,313.73,306.05,306.05,6793
2020-01-05,ADBL,306.9,310.31,306.9,309.46,11390
2020-01-06,ADBL,311.17,317.14,311.17,316.28,26892
2020-01-07,ADBL,319.7,320.55,315.43,317.99,9507
2020-01-08,ADBL,317.14,317.99,314.58,314.58,10093
2020-01-09,ADBL,314.58,314.58,309.46,311.17,11059
2020-01-12,ADBL,316.28,317.99,312.02,316.28,15768
2020-01-13,ADBL,318.84,325.66,318.84,323.11,39441
2020-01-14,ADBL,319.7,323.95,319.7,322.25,11083
2020-01-15,ADBL,328.22,329.07,322.25,329.07,22021
2020-01-16,ADBL,331.63,339.3,329.07,333.33,30689
2020-01-19,ADBL,336.75,339.3,334.19,337.6,37203
2020-01-20,ADBL,342.72,346.97,329.07,331.63,50503
2020-01-21,ADBL,337.6,338.45,328.22,331.63,20945
2020-01-22,ADBL,336.75,336.75,326.51,329.07,13717
2020-01-23,ADBL,332.48,332.48,323.95,325.66,11817
2020-01-26,ADBL,323.11,327.36,317.14,317.14,16983
2020-01-27,ADBL,313.73,329.92,313.73,329.92,23768
2020-01-28,ADBL,329.92,331.63,323.95,329.07,14063
2020-01-29,ADBL,323.95,329.92,323.11,327.36,8241
2020-01-30,ADBL,328.22,330.77,326.51,327.36,10082
2020-02-02,ADBL,327.36,334.19,326.51,332.48,25714
2020-02-03,ADBL,333.33,336.75,330.77,330.77,22861
2020-02-04,ADBL,334.19,337.6,328.22,329.07,32960
2020-02-05,ADBL,332.48,332.48,325.66,328.22,12291
