Date,Symbol,Open,High,Low,Close,Volume
2020-02-17,NFS,137.0,139.0,137.0,137.0,220
2020-02-18,NFS,135.0,135.0,132.0,132.0,1026
2020-02-19,NFS,132.0,132.0,131.0,132.0,830
2020-02-20,NFS,132.0,138.0,134.0,136.0,670
2020-02-23,NFS,136.0,136.0,136.0,136.0,130
2020-02-24,NFS,136.0,136.0,132.0,132.0,1200
2020-02-25,NFS,132.0,141.0,133.0,138.0,10925
2020-02-26,NFS,140.0,151.0,140.0,150.0,6537
2020-02-27,NFS,153.0,163.0,153.0,162.0,6148
2020-03-01,NFS,162.0,162.0,155.0,155.0,592
2020-03-02,NFS,158.0,158.0,149.0,149.0,2134
2020-03-03,NFS,149.0,154.0,146.0,154.0,2344
2020-03-05,NFS,151.0,151.0,151.0,151.0,500
2020-03-11,NFS,148.0,148.0,140.0,140.0,652
2020-03-12,NFS,141.0,141.0,130.0,130.0,1105
2020-03-15,NFS,128.0,128.0,124.0,126.0,1300
2020-03-16,NFS,128.0,128.0,126.0,127.0,993
2020-03-17,NFS,125.0,125.0,123.0,123.0,125
2020-03-18,NFS,121.0,121.0,119.0,121.0,3140
2020-03-19,NFS,119.0,121.0,119.0,119.0,420
2020-07-06,NFS,121.0,127.0,121.0,127.0,260
2020-07-07,NFS,129.0,135.0,129.0,135.0,1940
2020-07-08,NFS,135.0,139.0,135.0,139.0,120
2020-07-09,NFS,141.0,141.0,141.0,141.0,10
2020-07-12,NFS,139.0,139.0,137.0,137.0,120
2020-07-13,NFS,135.0,135.0,134.0,134.0,697
2020-07-14,NFS,136.0,136.0,130.0,130.0,595
2020-07-15,NFS,130.0,130.0,130.0,130.0,760
2020-07-16,NFS,129.0,132.0,129.0,132.0,420
2020-07-20,NFS,134.0,138.0,134.0,138.0,4015
2020-07-21,NFS,140.0,140.0,134.0,134.0,1689
2020-07-22,NFS,132.0,132.0,130.0,132.0,631
2020-07-23,NFS,134.0,136.0,130.0,130.0,1262
2020-07-27,NFS,132.0,134.0,132.0,132.0,560
2020-07-28,NFS,131.0,133.0,130.0,133.0,1510
2020-07-29,NFS,133.0,133.0,133.0,133.0,200
2020-07-30,NFS,135.0,135.0,135.0,135.0,20
2020-08-02,NFS,137.0,148.0,137.0,148.0,6820
2020-08-03,NFS,150.0,162.0,150.0,162.0,2100
2020-08-05,NFS,170.0,178.0,170.0,178.0,25247
2020-08-06,NFS,181.0,195.0,181.0,195.0,26932
2020-08-09,NFS,204.0,214.0,195.0,196.0,17229
2020-08-10,NFS,196.0,214.0,177.0,204.0,5220
2020-08-11,NFS,200.0,200.0,184.0,184.0,560
2020-08-12,NFS,175.0,184.0,166.0,176.0,5336
2020-08-13,NFS,176.0,176.0,159.0,166.0,13888
2020-08-16,NFS,163.0,166.0,154.0,163.0,3025
2020-08-17,NFS,166.0,169.0,157.0,160.0,3081
2020-08-18,NFS,160.0,162.0,158.0,162.0,2685
2020-08-19,NFS,163.0,163.0,159.0,160.0,760
2020-08-20,NFS,163.0,163.0,159.0,162.0,1630
2020-08-23,NFS,164.0,166.0,163.0,166.0,3700
2020-08-24,NFS,168.0,174.0,168.0,174.0,7169
2020-08-25,NFS,177.0,191.0,174.0,174.0,9130
2020-08-27,NFS,190.0,192.0,182.0,182.0,6751
2020-08-31,NFS,182.0,188.0,178.0,183.0,2475
2020-09-02,NFS,186.0,186.0,171.0,177.0,4797
2020-09-03,NFS,175.0,181.0,170.0,181.0,4585
2020-09-06,NFS,181.0,182.0,176.0,179.0,5305
2020-09-07,NFS,177.0,177.0,170.0,173.0,1794
2020-09-08,NFS,170.0,173.0,170.0,173.0,1545
2020-09-09,NFS,170.0,177.0,170.0,172.0,3246
2020-09-10,NFS,175.0,186.0,175.0,185.0,8425
2020-09-13,NFS,185.0,188.0,182.0,186.0,3905
2020-09-14,NFS,195.0,196.0,188.0,188.0,10267
2020-09-15,NFS,191.0,206.0,190.0,195.0,10115
2020-09-16,NFS,204.0,204.0,189.0,190.0,3084
2020-09-17,NFS,192.0,201.0,192.0,200.0,8711
2020-09-20,NFS,210.0,210.0,197.0,197.0,9905
2020-09-21,NFS,206.0,206.0,197.0,199.0,4614
2020-09-22,NFS,200.0,202.0,196.0,197.0,5617
2020-09-23,NFS,197.0,201.0,197.0,199.0,4820
2020-09-24,NFS,208.0,208.0,196.0,199.0,6749
2020-09-27,NFS,208.0,218.0,208.0,218.0,7485
2020-09-28,NFS,228.0,239.0,228.0,239.0,4031
2020-09-29,NFS,250.0,262.0,250.0,262.0,27077
2020-09-30,NFS,275.0,288.0,236.0,244.0,24152
2020-10-01,NFS,240.0,251.0,240.0,240.0,7205
2020-10-04,NFS,236.0,248.0,221.0,238.0,10947
2020-10-05,NFS,240.0,261.0,238.0,260.0,25872
2020-10-06,NFS,273.0,286.0,273.0,286.0,12469
2020-10-07,NFS,300.0,314.0,300.0,312.0,25215
2020-10-08,NFS,327.0,327.0,292.0,300.0,8451
2020-10-11,NFS,300.0,300.0,270.0,282.0,12770
2020-10-12,NFS,268.0,290.0,268.0,277.0,4935
2020-10-13,NFS,280.0,284.0,272.0,277.0,7444
2020-10-14,NFS,290.0,304.0,290.0,304.0,14340
2020-10-15,NFS,319.0,334.0,319.0,334.0,19237
2020-10-18,NFS,350.0,366.0,308.0,313.0,28049
2020-10-19,NFS,319.0,323.0,308.0,323.0,20245
2020-10-20,NFS,339.0,339.0,313.0,317.0,8827
2020-10-21,NFS,322.0,322.0,300.0,301.0,17120
2020-10-22,NFS,193.0,208.0,193.0,208.0,5027
2020-10-28,NFS,218.0,228.0,218.0,228.0,635
2020-10-29,NFS,239.0,250.0,239.0,250.0,2598
2020-11-01,NFS,262.0,275.0,262.0,275.0,4643
2020-11-02,NFS,288.0,302.0,265.0,295.0,40210
2020-11-03,NFS,300.0,305.0,290.0,292.0,10118
2020-11-04,NFS,297.0,297.0,280.0,285.0,4618
2020-11-05,NFS,280.0,281.0,276.0,280.0,3208
2020-11-08,NFS,275.0,275.0,265.0,270.0,11528
2020-11-09,NFS,275.0,280.0,274.0,274.0,3816
2020-11-10,NFS,275.0,275.0,272.0,275.0,2404
2020-11-11,NFS,280.0,280.0,270.0,274.0,1500
2020-11-12,NFS,273.0,273.0,269.0,271.0,2992
2020-11-18,NFS,271.0,272.0,267.0,271.0,2020
2020-11-19,NFS,268.0,270.0,265.0,268.0,4535
2020-11-22,NFS,268.0,280.0,256.0,269.0,12395
2020-11-23,NFS,274.0,274.0,269.0,269.0,2737
2020-11-24,NFS,273.0,273.0,265.0,265.0,4161
2020-11-25,NFS,263.0,268.0,260.0,260.0,3590
2020-11-26,NFS,263.0,263.0,260.0,260.0,1973
2020-11-29,NFS,260.0,260.0,250.0,254.0,6123
2020-11-30,NFS,254.0,254.0,247.0,249.0,2655
2020-12-01,NFS,247.0,248.0,240.0,247.0,10475
2020-12-02,NFS,248.0,248.0,243.0,243.0,3770
2020-12-03,NFS,243.0,243.0,238.0,239.0,5457
2020-12-06,NFS,235.0,240.0,228.0,228.0,3201
2020-12-07,NFS,229.0,240.0,225.0,239.0,2778
2020-12-08,NFS,242.0,242.0,238.0,238.0,1275
2020-12-09,NFS,234.0,238.0,226.0,230.0,6409
2020-12-10,NFS,234.0,242.0,226.0,230.0,2980
2020-12-13,NFS,234.0,237.0,226.0,230.0,555
2020-12-14,NFS,230.0,238.0,222.0,230.0,3276
2020-12-15,NFS,234.0,234.0,227.0,229.0,631
2020-12-16,NFS,227.0,231.0,217.0,225.0,2708
2020-12-17,NFS,228.0,233.0,228.0,233.0,4214
2020-12-20,NFS,236.0,236.0,218.0,218.0,1915
2020-12-21,NFS,214.0,220.0,203.0,214.0,2468
2020-12-22,NFS,214.0,214.0,209.0,214.0,2744
2020-12-23,NFS,218.0,219.0,211.0,219.0,4603
2020-12-24,NFS,217.0,217.0,212.0,213.0,3919
2020-12-27,NFS,211.0,215.0,209.0,209.0,1455
2020-12-28,NFS,213.0,213.0,199.0,206.0,4808
2020-12-29,NFS,207.0,213.0,203.0,208.0,3182
2020-12-30,NFS,208.0,210.0,203.0,207.0,4280
2020-12-31,NFS,204.0,206.0,202.0,206.0,2578
2021-01-03,NFS,202.0,216.0,202.0,216.0,2572
2021-01-04,NFS,220.0,224.0,208.0,208.0,1985
2021-01-05,NFS,210.0,219.0,210.0,216.0,2567
2021-01-06,NFS,219.0,232.0,219.0,230.0,7705
2021-01-07,NFS,234.0,238.0,228.0,230.0,4981
2021-01-10,NFS,240.0,253.0,239.0,250.0,10419
2021-01-11,NFS,250.0,250.0,247.0,248.0,6517
2021-01-12,NFS,248.0,248.0,245.0,245.0,7025
2021-01-13,NFS,245.0,253.0,245.0,246.0,3592
2021-01-17,NFS,248.0,248.0,244.0,246.0,3304
2021-01-18,NFS,248.0,270.0,245.0,270.0,8001
2021-01-19,NFS,282.0,297.0,275.0,297.0,31142
2021-01-20,NFS,311.0,326.0,311.0,326.0,9121
2021-01-21,NFS,342.0,358.0,342.0,358.0,7495
2021-01-24,NFS,365.0,393.0,323.0,374.0,36619
2021-01-25,NFS,381.0,395.0,348.0,356.0,15196
2021-01-26,NFS,349.0,351.0,331.0,344.0,15826
2021-01-27,NFS,350.0,350.0,326.0,328.0,5587
2021-01-28,NFS,344.0,344.0,302.0,321.0,16460
2021-01-31,NFS,322.0,322.0,305.0,305.0,9320
2021-02-01,NFS,310.0,321.0,305.0,316.0,3674
2021-02-02,NFS,316.0,322.0,316.0,316.0,4026
2021-02-03,NFS,315.0,341.0,315.0,328.0,6828
2021-02-04,NFS,328.0,331.0,319.0,319.0,5645
2021-02-07,NFS,334.0,334.0,288.0,299.0,117456
2021-02-08,NFS,298.0,322.0,290.0,319.0,63362
2021-02-09,NFS,319.0,325.0,308.0,310.0,13826
2021-02-10,NFS,317.0,317.0,305.0,312.0,24539
2021-02-11,NFS,298.0,322.0,298.0,303.0,34493
2021-02-14,NFS,298.0,298.0,288.0,296.0,22647
2021-02-15,NFS,301.0,301.0,296.0,298.0,18892
2021-02-16,NFS,301.0,302.0,293.0,295.0,8979
2021-02-17,NFS,300.0,300.0,289.0,292.0,25689
2021-02-18,NFS,306.0,306.0,289.0,295.0,17655
2021-02-21,NFS,300.0,300.0,292.0,292.0,16427
2021-02-22,NFS,297.0,297.0,290.0,292.0,13865
2021-02-23,NFS,305.0,321.0,301.0,321.0,152620
2021-02-24,NFS,337.0,353.0,337.0,353.0,55385
2021-02-25,NFS,370.0,388.0,338.0,341.0,87857
2021-02-28,NFS,341.0,342.0,313.0,318.0,60895
2021-03-01,NFS,315.0,338.0,311.0,324.0,29535
2021-03-02,NFS,324.0,328.0,305.0,313.0,18499
2021-03-03,NFS,313.0,319.0,300.0,315.0,14382
2021-03-04,NFS,321.0,327.0,312.0,320.0,5876
2021-03-07,NFS,320.0,340.0,313.0,324.0,20376
2021-03-09,NFS,322.0,322.0,314.0,316.0,13780
2021-03-10,NFS,331.0,331.0,307.0,310.0,15497
2021-03-14,NFS,316.0,321.0,300.0,306.0,12201
2021-03-15,NFS,312.0,312.0,296.0,308.0,10567
2021-03-16,NFS,309.0,313.0,299.0,304.0,6940
2021-03-17,NFS,319.0,319.0,302.0,308.0,9298
2021-03-18,NFS,308.0,314.0,305.0,312.0,6316
2021-03-21,NFS,317.0,317.0,307.0,309.0,8002
2021-03-22,NFS,313.0,313.0,303.0,304.0,14339
2021-03-23,NFS,304.0,307.0,304.0,307.0,5777
2021-03-24,NFS,313.0,313.0,304.0,308.0,14401
2021-03-25,NFS,310.0,310.0,304.0,307.0,10580
2021-03-29,NFS,305.0,308.0,303.0,305.0,7910
2021-03-30,NFS,302.0,308.0,302.0,306.0,12808
2021-04-01,NFS,310.0,325.0,308.0,317.0,30706
2021-04-04,NFS,323.0,323.0,312.0,317.0,7403
2021-04-05,NFS,304.0,322.0,304.0,311.0,14371
2021-04-06,NFS,317.0,317.0,306.0,311.0,10684
2021-04-07,NFS,306.0,315.0,306.0,309.0,8720
2021-04-08,NFS,315.0,321.0,312.0,313.0,26091
2021-04-12,NFS,319.0,325.0,315.0,315.0,18761
2021-04-13,NFS,316.0,321.0,310.0,312.0,7360
2021-04-15,NFS,308.0,318.0,306.0,314.0,16033
2021-04-18,NFS,315.0,316.0,306.0,309.0,15312
2021-04-19,NFS,308.0,312.0,305.0,305.0,12222
2021-04-20,NFS,308.0,314.0,303.0,306.0,11229
2021-04-21,NFS,311.0,311.0,304.0,304.0,11794
2021-04-22,NFS,302.0,308.0,302.0,304.0,12410
2021-04-25,NFS,302.0,306.0,295.0,299.0,19299
2021-04-26,NFS,295.0,295.0,288.0,294.0,24031
2021-04-27,NFS,290.0,305.0,290.0,305.0,5279
2021-04-28,NFS,300.0,305.0,299.0,300.0,4328
2021-04-29,NFS,300.0,300.0,298.0,300.0,4415
2021-05-02,NFS,300.0,306.0,300.0,301.0,6628
2021-05-03,NFS,316.0,316.0,304.0,304.0,22383
2021-05-04,NFS,301.0,310.0,301.0,306.0,2363
2021-05-05,NFS,316.0,316.0,304.0,305.0,7257
2021-05-06,NFS,320.0,320.0,302.0,305.0,14700
2021-05-09,NFS,320.0,320.0,298.0,298.0,13166
2021-05-10,NFS,303.0,307.0,297.0,306.0,22807
2021-05-11,NFS,306.0,308.0,304.0,306.0,3304
2021-05-12,NFS,308.0,317.0,304.0,310.0,21845
2021-05-13,NFS,311.0,334.0,311.0,325.0,91596
2021-05-16,NFS,330.0,345.0,318.0,329.0,40332
2021-05-17,NFS,345.0,361.0,328.0,361.0,130612
2021-05-18,NFS,379.0,397.0,379.0,397.0,33659
2021-05-19,NFS,416.0,436.0,373.0,436.0,270172
2021-05-20,NFS,450.0,450.0,406.0,439.0,135803
2021-05-23,NFS,435.0,444.0,408.0,433.0,89795
2021-05-24,NFS,440.0,440.0,410.0,420.0,63221
2021-05-25,NFS,441.0,441.0,406.0,409.0,48633
2021-05-27,NFS,409.0,434.0,395.0,416.0,43295
2021-05-30,NFS,424.0,430.0,408.0,418.0,59234
2021-05-31,NFS,424.0,424.0,395.0,398.0,42720
2021-06-01,NFS,400.0,405.0,393.0,399.0,22621
2021-06-02,NFS,399.0,405.0,391.0,425.0,65247
2021-06-03,NFS,425.0,458.0,424.0,426.0,113472
2021-06-06,NFS,425.0,430.0,406.0,412.0,32270
2021-06-07,NFS,415.0,440.0,415.0,434.0,65238
2021-06-08,NFS,440.0,477.0,440.0,477.0,99238
2021-06-09,NFS,477.0,495.0,449.0,460.0,98970
2021-06-10,NFS,460.0,460.0,455.0,466.0,56160
2021-06-13,NFS,475.0,495.0,466.0,512.0,126718
2021-06-14,NFS,520.0,555.0,498.0,504.0,66185
2021-06-15,NFS,505.0,505.0,472.0,474.0,56778
2021-06-16,NFS,470.0,470.0,427.0,428.0,58637
2021-06-17,NFS,428.0,460.0,412.0,452.0,54914
2021-06-20,NFS,455.0,469.0,414.0,432.0,31113
2021-06-21,NFS,411.0,450.0,411.0,424.0,28013
2021-06-22,NFS,430.0,458.0,415.0,456.0,18765
2021-06-23,NFS,447.0,452.0,427.0,431.0,22055
2021-06-24,NFS,431.0,441.0,423.0,436.0,18826
2021-06-27,NFS,440.0,444.0,428.0,441.0,26879
2021-06-28,NFS,449.0,457.0,439.0,445.0,36061
2021-06-29,NFS,453.0,453.0,435.0,436.0,25504
2021-06-30,NFS,443.0,479.0,428.0,479.0,101682
2021-07-01,NFS,502.0,502.0,471.0,472.0,45012
2021-07-04,NFS,477.0,499.0,461.0,491.0,90689
2021-07-05,NFS,500.0,530.0,492.0,500.0,82797
2021-07-06,NFS,510.0,511.0,491.0,496.0,34298
2021-07-07,NFS,490.0,500.0,486.0,489.0,17633
2021-07-08,NFS,481.0,497.0,481.0,492.0,27712
2021-07-11,NFS,480.0,539.0,480.0,528.0,57672
2021-07-12,NFS,535.0,550.0,499.0,509.0,80904
2021-07-13,NFS,509.0,535.0,505.0,519.0,33046
2021-07-14,NFS,521.0,565.0,511.0,559.0,122411
2021-07-15,NFS,568.0,580.0,547.0,570.0,63488
2021-07-18,NFS,578.0,626.0,570.0,609.0,130264
2021-07-19,NFS,620.0,621.0,586.3,599.0,70718
2021-07-20,NFS,587.1,598.0,585.0,587.0,46448
2021-07-22,NFS,580.0,598.0,570.0,575.0,101994
2021-07-25,NFS,565.0,605.0,565.0,584.0,52276
2021-07-26,NFS,576.0,597.0,576.0,584.0,35722
2021-07-27,NFS,575.0,610.0,572.4,582.0,37689
2021-07-28,NFS,593.0,640.0,591.0,620.0,89463
2021-07-29,NFS,632.4,641.0,619.8,631.0,51926
2021-08-01,NFS,631.0,650.0,613.0,650.0,84674
2021-08-02,NFS,663.0,680.0,635.1,665.0,50322
2021-08-03,NFS,675.0,675.0,640.0,655.0,37155
2021-08-04,NFS,642.1,660.0,640.0,655.0,33158
2021-08-05,NFS,660.0,720.5,660.0,720.5,177166
2021-08-08,NFS,734.0,792.5,734.0,785.0,128638
2021-08-09,NFS,800.0,800.0,755.0,765.0,130541
2021-08-10,NFS,779.0,804.3,765.0,766.0,99888
2021-08-11,NFS,775.0,785.0,740.0,751.0,60050
2021-08-12,NFS,751.0,806.0,740.0,790.0,138581
2021-08-15,NFS,790.0,790.0,719.4,766.0,88528
2021-08-16,NFS,781.3,796.9,742.0,747.0,45626
2021-08-17,NFS,761.9,763.0,730.0,750.0,45528
2021-08-18,NFS,765.0,780.0,750.0,765.0,78375
2021-08-19,NFS,780.0,780.0,740.0,742.0,36259
2021-08-24,NFS,742.0,771.0,715.0,737.0,32290
2021-08-25,NFS,737.0,740.0,686.0,696.0,53494
2021-08-26,NFS,685.0,745.6,685.0,723.0,64582
2021-08-29,NFS,737.4,760.0,726.0,728.0,83197
2021-08-31,NFS,730.0,730.0,695.0,705.0,31241
2021-09-01,NFS,700.0,724.0,690.0,690.0,21967
2021-09-02,NFS,700.0,703.8,635.4,664.0,36652
2021-09-05,NFS,650.8,650.8,597.6,597.6,36128
2021-09-06,NFS,592.0,653.0,565.0,650.0,35740
2021-09-07,NFS,663.0,674.2,621.0,629.0,34976
2021-09-08,NFS,620.0,624.0,594.9,600.0,28920
2021-09-09,NFS,601.0,630.3,596.0,621.0,26550
2021-09-12,NFS,633.4,664.0,625.0,658.0,40598
2021-09-13,NFS,670.0,688.0,646.8,659.0,41545
2021-09-14,NFS,660.0,670.0,622.3,649.8,26211
2021-09-15,NFS,662.7,662.7,627.0,627.0,23392
2021-09-16,NFS,615.1,620.0,592.0,599.0,40866
2021-09-20,NFS,610.9,610.9,539.1,540.0,33700
2021-09-21,NFS,530.0,572.0,500.0,540.0,28468
2021-09-22,NFS,550.0,591.0,540.1,583.0,34156
2021-09-23,NFS,593.0,596.1,549.0,560.0,47389
2021-09-26,NFS,550.0,571.2,517.0,529.9,12640
2021-09-27,NFS,535.0,535.0,482.2,489.0,28199
2021-09-28,NFS,491.0,493.9,440.1,445.9,26972
2021-09-29,NFS,450.0,482.0,417.0,480.0,23255
2021-09-30,NFS,489.6,528.0,489.6,528.0,74319
2021-10-03,NFS,538.4,549.0,491.1,500.0,29127
2021-10-04,NFS,492.0,514.5,481.0,490.0,14152
2021-10-05,NFS,499.8,508.0,495.0,502.0,10773
2021-10-06,NFS,512.0,538.0,502.0,526.0,18725
2021-10-10,NFS,526.0,545.0,500.0,519.0,22038
2021-10-11,NFS,529.0,529.0,500.0,508.0,8020
2021-10-17,NFS,518.1,518.1,500.0,515.0,3015
2021-10-18,NFS,510.0,510.0,486.0,486.0,12834
2021-10-19,NFS,477.0,485.9,451.0,465.0,14322
2021-10-20,NFS,474.0,502.0,469.0,501.0,14643
2021-10-21,NFS,511.0,520.0,480.1,499.0,11692
2021-10-24,NFS,508.9,542.0,500.0,530.0,32542
2021-10-25,NFS,539.0,582.0,539.0,569.0,31083
2021-10-26,NFS,580.0,600.0,579.0,590.0,19453
2021-10-27,NFS,595.0,605.0,560.0,594.0,38217
2021-10-28,NFS,605.0,605.0,569.6,588.0,25442
2021-10-31,NFS,588.0,625.0,581.0,615.0,25614
2021-11-01,NFS,624.9,624.9,588.1,590.0,27687
2021-11-02,NFS,580.0,601.0,567.1,599.0,20176
2021-11-03,NFS,610.0,612.0,587.2,591.0,20634
2021-11-08,NFS,592.0,615.0,592.0,600.0,18373
2021-11-09,NFS,612.0,612.0,575.0,584.0,26713
2021-11-11,NFS,575.0,584.0,565.0,565.0,32003
2021-11-14,NFS,564.0,587.0,561.0,570.0,13673
2021-11-15,NFS,581.0,594.9,581.0,587.0,17200
2021-11-16,NFS,590.0,632.4,578.0,620.0,22636
2021-11-17,NFS,632.0,636.0,611.1,611.1,26856
2021-11-18,NFS,599.0,620.0,590.0,593.0,16478
2021-11-21,NFS,581.2,616.0,581.2,599.0,13072
2021-11-22,NFS,600.0,602.0,585.0,594.5,11910
2021-11-23,NFS,594.0,605.0,566.0,579.0,19608
2021-11-24,NFS,567.7,597.0,560.0,580.0,12398
2021-11-25,NFS,590.0,623.0,571.0,596.0,27980
2021-11-28,NFS,584.1,595.7,563.0,584.0,17090
2021-11-29,NFS,585.0,610.0,576.3,585.0,45000
2021-11-30,NFS,595.0,596.7,572.0,583.0,23822
2021-12-01,NFS,594.0,605.0,586.5,595.0,29988
2021-12-02,NFS,604.9,605.0,575.0,579.9,19981
2021-12-05,NFS,569.0,580.0,550.0,555.0,22934
2021-12-06,NFS,562.5,592.0,529.2,564.9,19180
2021-12-07,NFS,576.1,580.0,540.0,542.0,21276
2021-12-08,NFS,535.0,549.0,508.0,513.0,19690
2021-12-09,NFS,522.0,522.0,500.1,513.0,11767
2021-12-12,NFS,513.0,513.0,489.0,489.5,14725
2021-12-13,NFS,479.8,489.4,458.0,458.0,20995
2021-12-14,NFS,460.0,503.8,460.0,503.8,13407
2021-12-15,NFS,513.0,534.4,490.0,511.0,29068
2021-12-16,NFS,511.0,511.0,490.0,490.0,11148
2021-12-20,NFS,499.0,499.0,470.9,470.9,6454
2021-12-21,NFS,475.0,489.0,472.0,486.0,8638
2021-12-22,NFS,495.0,518.0,490.0,515.9,17164
2021-12-23,NFS,516.0,524.8,501.9,510.0,17983
2021-12-26,NFS,515.0,520.2,505.0,515.0,16176
2021-12-27,NFS,508.0,515.0,480.0,480.0,13901
2021-12-28,NFS,471.0,497.0,470.5,495.0,27960
2021-12-29,NFS,490.0,524.0,490.0,498.0,13278
2022-01-02,NFS,498.0,507.0,490.0,499.0,8665
2022-01-03,NFS,506.9,515.1,495.0,498.8,16846
2022-01-04,NFS,508.0,523.0,500.0,522.0,20695
2022-01-05,NFS,529.3,542.0,518.5,523.0,26880
2022-01-06,NFS,532.0,575.3,519.0,575.3,47484
2022-01-09,NFS,586.8,615.0,577.0,615.0,92274
2022-01-10,NFS,627.0,635.0,610.0,630.0,72603
2022-01-11,NFS,630.0,693.0,620.0,693.0,102275
2022-01-12,NFS,693.0,720.0,669.0,680.0,80437
2022-01-13,NFS,690.0,703.0,670.0,702.0,53972
2022-01-16,NFS,702.0,729.0,686.0,695.0,59695
2022-01-17,NFS,708.9,730.0,690.0,720.0,88570
2022-01-18,NFS,734.4,734.4,695.0,716.0,39987
2022-01-19,NFS,720.0,720.0,690.0,693.0,45127
2022-01-20,NFS,706.8,715.0,683.1,715.0,51733
2022-01-23,NFS,720.0,731.0,703.0,706.0,49776
2022-01-24,NFS,720.0,720.0,680.3,686.0,84193
2022-01-25,NFS,672.3,699.9,672.3,682.0,34579
2022-01-26,NFS,680.0,691.0,670.5,677.0,33154
2022-01-27,NFS,690.5,690.5,673.0,678.0,13210
2022-01-30,NFS,691.5,737.0,685.0,730.0,103676
2022-01-31,NFS,725.0,735.0,710.0,730.0,67926
2022-02-01,NFS,720.0,739.9,715.4,735.0,50055
2022-02-03,NFS,735.0,760.0,722.0,744.6,64924
2022-02-06,NFS,750.0,750.0,707.0,715.0,40059
2022-02-07,NFS,710.0,726.0,710.0,715.0,45993
2022-02-08,NFS,729.3,743.8,700.0,701.0,30524
2022-02-09,NFS,690.0,710.0,685.0,710.0,27273
2022-02-10,NFS,696.3,708.0,688.0,688.0,13440
2022-02-13,NFS,680.0,680.0,652.0,670.0,40622
2022-02-14,NFS,670.0,685.0,666.0,670.0,17574
2022-02-15,NFS,666.0,698.7,666.0,690.0,13111
2022-02-16,NFS,702.0,702.0,673.0,680.0,8684
2022-02-17,NFS,681.0,690.0,666.0,670.0,14306
2022-02-20,NFS,660.0,719.0,646.8,698.0,57738
2022-02-21,NFS,690.0,718.8,684.1,715.0,33566
2022-02-22,NFS,719.0,719.0,705.0,714.9,21082
2022-02-23,NFS,715.0,717.9,688.0,689.0,12916
2022-02-24,NFS,702.7,702.7,668.0,670.0,28068
2022-02-27,NFS,680.0,694.0,667.1,675.0,15780
2022-02-28,NFS,676.0,680.0,659.7,660.0,12643
2022-03-02,NFS,651.1,665.0,630.0,638.0,30695
2022-03-06,NFS,640.0,650.0,628.0,638.0,11275
2022-03-07,NFS,649.0,649.0,621.1,640.0,12161
2022-03-09,NFS,640.0,640.0,615.0,621.0,16519
2022-03-10,NFS,610.1,649.9,610.1,647.0,19943
